NAME,NAME_EN,AMENITY,SHOP,OSM_TYPE,OSM_ID,longitude,latitude
Баш Наденицата,,fast_food,,node,10116192207,23.3426245,42.6515195
Green Deli Cafe,,cafe,,node,10116457903,23.3775692,42.6266857
Kitch.,,restaurant,,node,10116588507,23.377847,42.6266818
Палачинки Анибо,,fast_food,,node,10116719186,23.3439698,42.6538586
Дюнерландия,Donerlandia,fast_food,,node,10118153317,23.3351565,42.6977684
From Barista,,cafe,,node,10118541900,23.3680502,42.6221705
Domino's,,fast_food,,node,10119119558,23.3459239,42.6538018
Трите войводи,,fast_food,,node,10119124024,23.3439935,42.6538566
Turkish Sofra,,restaurant,,node,10119220053,23.3461549,42.6524172
Пица Тути,,fast_food,,node,10133546606,23.3037487,42.6765219
Кумбаре,Kumbare,restaurant,,node,10135787788,23.2786643,42.6503859
Domino's,,fast_food,,node,10136125978,23.2943201,42.7343377
,,fast_food,,node,10136192866,23.2966962,42.7321302
Механа Илиянци,,restaurant,,node,10136192867,23.3190482,42.7508317
Баницата,,fast_food,,node,10137234515,23.2620114,42.6494603
Rose,,restaurant,,node,10142228419,23.2803007,42.6553499
Starbucks,,cafe,coffee,node,10142333889,23.3540458,42.6237046
Бонитас,Bonitas,restaurant,,node,10142703732,23.369289,42.6207006
Da Nino,,fast_food,,node,10144573175,23.3249271,42.691625
Lunch time,,restaurant,,node,10147055968,23.3800997,42.6268838
Гергана,Gergana,restaurant,,node,10149634706,23.3808206,42.6299483
KFC,,fast_food,,node,10155577983,23.346749,42.6534554
Баш Мерак,Bash Merak,restaurant,,node,10159650544,23.3448873,42.6446193
,,fast_food,,node,10159965612,23.2377333,42.7397083
,,fast_food,,node,10171990389,23.3390894,42.6123835
При Коко,,food_court,,node,10180716058,23.4236557,42.8013914
Гостилница Теменуга,Violet inn,food_court,,node,10180727834,23.3179079,42.7265875
,,cafe,,node,10181093702,23.2525539,42.7185105
Furna,,cafe,,node,10200029208,23.3307848,42.6850241
Пица Гурко,,fast_food,,node,10201422858,23.3313622,42.6902175
Maison's,,restaurant,,node,10203853010,23.3443463,42.6538322
,,restaurant,,node,10212445481,23.3392894,42.6121854
Soffy's BBQ,,restaurant,,node,10212445492,23.3385713,42.6147615
Cheese Box Elemag,,cafe,,node,10212445513,23.3385555,42.6153328
,,fast_food,,node,10212453427,23.3378413,42.6156808
Alex Fish,,restaurant,,node,10215162277,23.3124349,42.6319505
Wok to Walk,,fast_food,,node,10216846613,23.3191908,42.6656679
Mangi & Piangi,,fast_food,,node,10216880977,23.3135967,42.657595
Salateria,,fast_food,,node,10216885793,23.3137803,42.6576777
Aladin Foods,,fast_food,,node,10216886060,23.3136842,42.6576344
Burger Shop,,fast_food,,node,10218011213,23.3102226,42.7009739
Дуня,,food_court,,node,10221081381,23.2389053,42.6764669
Нашето място,,restaurant,,node,10221601658,23.2992706,42.6677586
Балканска Скара Лозенска,,fast_food,,node,10223726020,23.3335969,42.6760142
Paradise Дюнер,,fast_food,,node,10230995267,23.3167911,42.6592887
,,fast_food,,node,10231018236,23.3168934,42.6593368
,,fast_food,,node,10231021441,23.3168682,42.6593264
Градцко,,fast_food,,node,10233028908,23.3322255,42.6807415
All Inclusive by Parlenka,,fast_food,,node,10233103445,23.3169039,42.6949687
Pera Zdera,,restaurant,,node,10236292719,23.2846419,42.6776444
Кармен,,restaurant,,node,10236292735,23.2848815,42.6784399
Pizza locale,,fast_food,,node,10236292740,23.2844463,42.6782063
Вкусната баница,,fast_food,,node,10236292760,23.2851002,42.6774201
Thai Box,,fast_food,,node,10248611617,23.3177307,42.6602136
При бат Краси,,fast_food,,node,10248611618,23.3177411,42.6602537
Доказаната баницарника,,fast_food,,node,10248611619,23.3177501,42.6602883
,,food_court,,node,10249380578,23.3819104,42.6607779
Hesburger,,fast_food,,node,10249380579,23.3820418,42.6609159
Kete,,food_court,,node,10249380580,23.3825218,42.660837
,,food_court,,node,10249380581,23.3823824,42.66091
RepEat,,food_court,,node,10249380582,23.3828516,42.6605294
Salad Box,,food_court,,node,10249380583,23.3828986,42.6605028
Starbucks,,cafe,coffee,node,10249380664,23.3822294,42.660482
Pizza Lab,,food_court,,node,10249380675,23.3829669,42.6604643
Ikigai,,restaurant,,node,10249380729,23.3822268,42.6610145
Subway,,fast_food,,node,10249380879,23.3819748,42.6608567
,,food_court,,node,10249380880,23.3819507,42.6608074
KFC,,fast_food,,node,10249380881,23.3820901,42.6609731
BMS,,food_court,,node,10249380882,23.3823261,42.6609573
Aladin Foods,,food_court,,node,10249380883,23.3824467,42.6608607
Coffero,,cafe,,node,10249381126,23.3828598,42.6611744
Raffy,,food_court,,node,10249381141,23.3818514,42.660768
Ola Taste of MED,,food_court,,node,10249381516,23.382802,42.660561
Skapto,,food_court,,node,10249381517,23.3830018,42.6604318
Senior Burrito,,food_court,,node,10249382710,23.3830501,42.6603993
Saha Duner,,fast_food,,node,10249669799,23.2851412,42.6782036
La Opera,,restaurant,,node,10255485426,23.2744738,42.6573477
Пала Бургер,Palla Burger,fast_food,,node,10261424569,23.3426057,42.6518002
RepEat,,restaurant,,node,10267707118,23.2676737,42.6828846
Toraldo,,cafe,,node,10269298871,23.3436673,42.7090378
Cheat day,,restaurant,,node,10269943942,23.3429999,42.6515744
Wok to Walk,,fast_food,,node,10272940236,23.3531764,42.623617
Domino's,,fast_food,,node,10273264641,23.3440266,42.6429759
Лецковска Скара - При Бракята,,fast_food,,node,10273279457,23.3412373,42.6447138
Бабино Село,,fast_food,,node,10273318787,23.3421076,42.6442066
Тирол,Tiroln,restaurant,,node,10275490709,23.2875532,42.6597753
,,fast_food,,node,10276742195,23.3089946,42.6290822
,,fast_food,,node,10289305103,23.2851645,42.6782162
Шишарка,,restaurant,,node,10295030528,23.2404093,42.6564062
,,cafe,,node,10296297998,23.3224429,42.7111165
Нещо вкусно,,restaurant,,node,10296373446,23.3713903,42.6474799
Story Bar & Dinner,,restaurant,,node,10296510819,23.3438365,42.6519673
Cook Book,,restaurant,,node,10296556605,23.3940639,42.6485848
Барбекю,,fast_food,,node,10296613421,23.2519499,42.7409462
,,fast_food,,node,10296621618,23.3990014,42.6648032
Сам дойдох,,restaurant,,node,10296698355,23.4109975,42.5932516
Big Panda,,fast_food,,node,10306910194,23.3171691,42.694756
Дюкянь,,cafe,,node,10311349148,23.3321263,42.680944
Food Halle,,restaurant,,node,10555379925,23.2875879,42.6559922
,,fast_food,,node,10569762381,23.2761643,42.7189202
Тополите,,restaurant,,node,10584319960,23.3355467,42.6550446
Nutrio,,bar,,node,10596723256,23.3335529,42.6451022
,,fast_food,,node,10607760759,23.3826224,42.6744168
Grilly,,fast_food,,node,10607775926,23.3303853,42.7043364
Златна Хапка,,fast_food,,node,10607775927,23.3303294,42.7043303
DÖNERMAN,,fast_food,,node,10607836485,23.3006807,42.7000977
Пикник,,restaurant,,node,10632602250,23.3829094,42.6294499
Готвеното,,restaurant,,node,10636803722,23.3713857,42.6503324
Дюнер Обеля,,fast_food,,node,10655298331,23.2506797,42.7160198
Monte,,cafe,health_food,node,10685067732,23.2847635,42.6585268
Pepe pizza,,fast_food,,node,10685919420,23.3487891,42.6937553
"Бистро ""Рибката""",,restaurant,,node,10692949006,23.3753845,42.6308329
Добрият готвач,,restaurant,,node,10695196879,23.2837976,42.6742282
,,fast_food,,node,10697469288,23.3567039,42.6951403
Под метлите,,restaurant,,node,10732341325,23.3040598,42.6345307
Subway,,fast_food,,node,10733530519,23.3192411,42.6854565
Сингълс,Bar Singles,bar,,node,10742536978,23.3183736,42.6847786
Taste the Seasons,,restaurant,,node,10743129377,23.3498486,42.6569064
Black Hawk,,restaurant,,node,10744170105,23.2846268,42.6638211
888 Taste Show Asian Cuisine,,restaurant,,node,10744669220,23.3152584,42.6826232
Скаричкъ,,fast_food,,node,10748637286,23.3599553,42.6765968
,,cafe,,node,10748668591,23.3604725,42.6783104
Twist&Go,,fast_food,,node,10748678462,23.361236,42.6790578
Теса,,fast_food,,node,10750969690,23.3654426,42.6730408
da Bono,,restaurant,,node,10760941358,23.2902529,42.6779183
Зад ъгъла,,fast_food,,node,10760941363,23.2909493,42.6782186
,,fast_food,,node,10762109044,23.2861212,42.6776754
Бащиното село,,restaurant,,node,10767774502,23.2633422,42.6493133
Малина,,cafe,,node,10775481410,23.3626821,42.6784036
,,cafe,,node,10781742859,23.3083815,42.6761942
,,fast_food,,node,10784950442,23.3034276,42.6764817
Шампионите на дюнера,,fast_food,,node,10785256768,23.3035281,42.6769124
,,fast_food,,node,10785314315,23.3034144,42.6767673
Нож и вилица,,restaurant,,node,10785314316,23.303412,42.6767364
,,fast_food,,node,10785314318,23.3039039,42.6766441
Kamori,,cafe,,node,10788309966,23.3290822,42.6708343
Healthy bite,,cafe,,node,10794824501,23.3004647,42.6844841
Soho,,cafe,,node,10795579099,23.2881605,42.6641527
Miral,,fast_food,,node,10804069089,23.3290716,42.6950127
,,cafe,,node,10804583886,23.3042932,42.6760484
Opa,,restaurant,,node,10807037964,23.3206696,42.6936962
Вкусното кебапче,,fast_food,,node,10807147499,23.2796506,42.668914
Борово,,fast_food,,node,10807167317,23.2795436,42.6688089
Alrayaan Foods,,fast_food,,node,10819060400,23.3528003,42.6693104
Cinecitta Osteria Italiana,,restaurant,,node,10825906377,23.2828436,42.643133
Джумаята,,fast_food,,node,10829040841,23.3360382,42.6986596
Арабията,,restaurant,,node,10829512971,23.3587617,42.6555587
,,fast_food,,node,10829518081,23.3537127,42.6573931
Raffy,,cafe,,node,10832071392,23.3402032,42.693522
Manja kitchen,,restaurant,,node,10832078263,23.3375099,42.691166
The Embassy Suites & Cafe Bar Memento,,cafe,,node,10833381677,23.3432605,42.6926539
The Holy Smokes BBQ,,restaurant,,node,10833708879,23.3174783,42.6772949
Bubble Waffles,,fast_food,,node,10836246814,23.2931173,42.7359189
Tortilla shack,,fast_food,,node,10837317501,23.3579593,42.6569492
Bardero,,fast_food,,node,10837364614,23.3578341,42.6569208
IP chef's Balkan grill station,,fast_food,,node,10844457552,23.3186042,42.6605264
The Espressonist,,cafe,,node,10845311282,23.3146962,42.6892532
Велчеви,,cafe,,node,10846321669,23.3956807,42.6486851
Соле мио,,fast_food,,node,10846432387,23.3351759,42.691622
The XperimenT,,restaurant,,node,10851018028,23.3656985,42.666673
6-те кьошета,,cafe,,node,10853556144,23.3127348,42.6891884
Vogue bar and dinner,,restaurant,,node,10854043655,23.2627579,42.7149779
,,cafe,,node,10861685755,23.3363507,42.6174399
,,cafe,,node,10861685756,23.3374505,42.6164532
,,fast_food,,node,10861685757,23.3374637,42.6164386
,,fast_food,,node,10861685759,23.3374922,42.6164072
TT eduspace,,cafe,,node,10862392058,23.2954993,42.6749605
Shahrayar,,fast_food,,node,10862609278,23.3401211,42.644908
Legendary Barbeque,,restaurant,,node,10862715583,23.3414301,42.648308
MAX Вкусно,,fast_food,,node,10867294809,23.308978,42.7070347
,,fast_food,,node,10867683697,23.3024883,42.6702699
Nero,,cafe,,node,10867752967,23.2860088,42.6568024
Fuzzy,,bar,,node,10880709510,23.329978,42.6841894
Кафе-бираия,,cafe,,node,10894582206,23.2371903,42.6102703
Ла Рока,La Rocca,restaurant,,node,10895685335,23.3796027,42.6425055
Maria espresso room,,cafe,,node,10899577256,23.3418579,42.6487742
Meat&beer,,fast_food,,node,10904700615,23.3215982,42.6715505
Fresh&Go,,cafe,,node,10906095085,23.2771946,42.669244
Stuart Little kids zone cafe,,cafe,,node,10908601060,23.3135035,42.6602879
,,fast_food,,node,10912960674,23.2794945,42.6688128
Лилан,,fast_food,,node,10915037020,23.2779593,42.6691873
South park,,cafe,,node,10928624017,23.3017542,42.665667
Il peperoncino,,fast_food,,node,10928760355,23.3247643,42.6593223
Chimi churri,,fast_food,,node,10928776562,23.315988,42.6507037
Healtholic,,fast_food,,node,10928776771,23.316436,42.650807
Vivenda,,restaurant,,node,10928778237,23.3156756,42.6497382
EatBox Food Park,,food_court,,node,10928873161,23.3164174,42.6506207
Pantastic,,fast_food,,node,10928922444,23.3164065,42.6506463
Eden brunch,,fast_food,,node,10928922454,23.3161001,42.6509013
Ale House,,pub,,node,10928922455,23.316143,42.6508984
Stick & Soup bar,,fast_food,,node,10928922456,23.3161859,42.6508934
Къри,,restaurant,,node,10928977374,23.3615121,42.5864879
,,fast_food,,node,10929738029,23.2794123,42.6688387
Бистришка Скара,,restaurant,,node,10931546876,23.3596715,42.5862317
Adoro,,fast_food,,node,10931670779,23.3168628,42.6628272
Добревски,,restaurant,,node,10931719197,23.3217098,42.6624794
Глад ли,,fast_food,,node,10932537022,23.2884112,42.6695595
Ла манджа,,fast_food,,node,10932537029,23.2855037,42.6682431
Mother Fathers,,cafe,,node,10933640197,23.3329358,42.6933738
Ravenna,,restaurant,,node,10934138839,23.4117959,42.644205
"Дюнери, бургери, хотдог",,fast_food,,node,10934155281,23.4118947,42.6440062
Blend,,restaurant,,node,10936666684,23.313257,42.6563373
София мел,,fast_food,,node,10938955831,23.2793623,42.6688545
Circles Donut & Bagel Shop,,fast_food,,node,10940310782,23.3206871,42.7016372
Pavilion 24,,cafe,,node,10941899715,23.3616022,42.6793884
Emdo бар-магазин,,bar,,node,10943790363,23.3652905,42.6838231
Blue Taste Poke,,fast_food,,node,10944558756,23.3202278,42.6935677
Arabesk,,bar,,node,10945833000,23.3405364,42.6500029
Diel,,bar,,node,10945835878,23.3401286,42.6509289
Lux,,bar,,node,10945837869,23.3400515,42.6500242
Sky lounge,,bar,,node,10945846153,23.3404712,42.6508898
Nura,,fast_food,,node,10946383163,23.3023525,42.6843886
GoGrill,,fast_food,,node,10959441791,23.3833346,42.6288179
,,fast_food,,node,10969642457,23.2796379,42.6754778
Нееко,,restaurant,,node,10971322905,23.3218292,42.6894995
При приятелите,,fast_food,,node,10974915136,23.2697181,42.666706
,,fast_food,,node,10978473230,23.3525423,42.668824
Yo2Dinner,,cafe,,node,10980030253,23.3487936,42.6509449
Skapto,Skapto,fast_food,,node,10980555875,23.2880733,42.6640125
Skapto,Skapto,fast_food,,node,10980555876,23.3090615,42.6984321
Skapto,Skapto,fast_food,,node,10980555878,23.38312,42.6602786
Skapto,Skapto,fast_food,,node,10980555879,23.3745181,42.6297356
Amore,,fast_food,,node,10984521704,23.2875583,42.6770362
,,fast_food,,node,10994428459,23.3498775,42.696339
Българска баница,,fast_food,,node,10994442553,23.3500885,42.6963662
Цитаделата,,bar,,node,11001334019,23.3723118,42.6843964
Cafe del mar,,bar,,node,11001335235,23.372296,42.6841285
,,fast_food,,node,11001707675,23.2873592,42.6743952
Agapi,,restaurant,,node,11003414874,23.2799233,42.6692919
,,restaurant,,node,11006033674,23.3578888,42.5856272
Caramel Relax Bar & Dinner,Caramel Relax Bar & Dinner,restaurant,,node,11014041060,23.3587509,42.6569864
Smiles,,fast_food,,node,11014065115,23.3577222,42.6569271
Двата лъва,,fast_food,,node,11016474517,23.2896003,42.6751743
Кулинарна къща,,fast_food,,node,11026035167,23.289448,42.6700563
Mone,,cafe,,node,11026035169,23.2909977,42.6691033
VIP Milko's,,restaurant,,node,11026067469,23.2884051,42.6700751
Лозенци,,restaurant,,node,11026531615,23.3333428,42.6759873
Суши маркет,,fast_food,,node,11027617129,23.2957949,42.666505
Angi,,cafe,,node,11028118849,23.2830895,42.6753972
При бай Стоил,,fast_food,,node,11030768988,23.2771604,42.6692591
Kebap Haus,,fast_food,,node,11034447693,23.3411719,42.6431439
Скара на жар,,fast_food,,node,11034484162,23.272858,42.6723823
Червеното,,cafe,,node,11034484163,23.272275,42.6727591
Benissimo,,restaurant,,node,11034611814,23.2769967,42.6691932
,,fast_food,,node,11039538083,23.3102625,42.7423556
,,fast_food,,node,11039538084,23.3094867,42.7409767
Вкус мания,,fast_food,,node,11040020757,23.2850575,42.6770156
Халеб Ал Шахба,,fast_food,butcher,node,11043373292,23.3118066,42.7028705
Ям ям,,fast_food,,node,11046193621,23.3160462,42.6995117
,,restaurant,,node,11046971889,23.3063545,42.7363301
,,cafe,,node,11046971891,23.3088939,42.7354568
,,cafe,,node,11047226517,23.2789162,42.6682184
Supa bar,,restaurant,,node,11048705604,23.3534447,42.6687404
,,fast_food,,node,11048711417,23.3536699,42.6688459
ЕрДинЧе,,restaurant,,node,11048711418,23.354857,42.672171
При бай Стоил,,restaurant,,node,11048711419,23.3533673,42.6687172
,,restaurant,,node,11067018716,23.5082528,42.5957988
Quo vadis,,cafe,,node,11067745941,23.2881805,42.677916
Hubi Brothers,,restaurant,,node,11068731740,23.3756386,42.62768
Smottie,,cafe,,node,11077592423,23.3300024,42.6839018
Hot point,,fast_food,,node,11077592433,23.3304088,42.6840482
Rony's,,fast_food,,node,11077592434,23.3304734,42.6840721
Finca,,cafe,,node,11077592445,23.3302541,42.6839289
Ori,,restaurant,,node,11077592446,23.3301827,42.6839619
Kayo sushi shop,,fast_food,,node,11083714347,23.3022366,42.6648804
Нож и вилица,,fast_food,,node,11091091495,23.3194648,42.6684715
Синг Ронг,,fast_food,,node,11099079058,23.2761695,42.7411466
Палачинките,,fast_food,,node,11099079063,23.2763124,42.7412467
Битоля,,fast_food,,node,11101172253,23.2731622,42.6697076
,,cafe,,node,11101172258,23.2727243,42.6699098
Cafe Desire,,cafe,,node,11101172265,23.271194,42.6705333
Чорбаджийска скара,,restaurant,,node,11112148429,23.397302,42.6619019
Zero,,restaurant,,node,11112294052,23.2656374,42.6557853
,,cafe,,node,11116101894,23.3009267,42.6830488
Lunchspot,,cafe,,node,11116262158,23.2993992,42.6862392
The grill room,,fast_food,,node,11116292772,23.3062111,42.6858926
Кестените,,restaurant,,node,11117134869,23.1464861,42.7066645
